리바,<color=#f6de73>리바:</color> ...준비는 다 끝났어... 지휘관을 어떻게 데려올까?
리바,"<color=#f6de73>리바:</color> 응? 지휘관, 저기 좀 보세요——"
지휘관,<color=#f6de73>지휘관：</color>이건?
클루카이,<color=#f6de73>클루카이:</color> 지휘관?
클루카이,"<color=#f6de73>클루카이:</color> 좋아, 주인공이 드디어 행차하셨군."
샤이엔,"<color=#f6de73>샤이엔:</color> 지휘관, 이따가 꼭 카메라 봐야"
마키아토,"<color=#f6de73>마키아토:</color> 지, 지휘관? 멍하니 뭐 해, 빨리 와!"
샤이엔,"<color=#f6de73>샤이엔:</color> 셋, 둘——"
소프,<color=#f6de73>소프:</color> 하! 케이크 납시오!
클루카이,"<color=#f6de73>클루카이:</color> 오시죠, 이 순간을 위해 오랫동안 준비했습니다."
소프,<color=#f6de73>소프:</color> 깜짝 놀랐지? 감동적이지?
리바,<color=#f6de73>리바:</color> 아무튼 맘껏 즐기시길♪
닫기,<color=#f6de73>일동:</color> 생일 축하해!
리바,"<color=#f6de73>리바:</color> 맞아, 네가 제일 좋아하는 맛이야~ 한입 먹어볼래?"
지휘관,<color=#f6de73>지휘관：</color>설마 붕괴액 맛은 아니겠지...
마키아토,<color=#f6de73>마키아토:</color> 무슨 소리야! 난 이걸 준비했는데——
클루카이,<color=#f6de73>클루카이:</color> 케이크만 주목했다면 우릴 너무 얕본 건데.
소프,<color=#f6de73>소프:</color> 맞아! 내 등장 방식도 엄청 특별했지!
리바,<color=#f6de73>리바:</color> 다른 애들 선물도 지휘관 기억에 팍 꽂힐걸~
샤이엔,<color=#f6de73>샤이엔:</color> 그래서 지휘관 방금 소원 빌었어?
지휘관,"<color=#f6de73>지휘관：</color>소원이라, 입 밖으로 꺼내면 안 이루어지는데..."
마키아토,"<color=#f6de73>마키아토:</color> 흥, 딱, 딱히 듣고 싶은 건 아니야... 뭐든 상관없어, 어차피 내가 다 이뤄줄 테니까!"
샤이엔,<color=#f6de73>샤이엔:</color> 우린 항상 지휘관을 축복해... 지휘관 덕분에 우리가 있는 거니까.
리바,<color=#f6de73>리바:</color> 느껴져? 이 깜짝선물 다 우리 마음이 담긴 거야.
클루카이,"<color=#f6de73>클루카이:</color> 자, 널 위한 시간을 마음껏 즐기라고. 우리도 항상 곁에 있을 테니까."
소프,<color=#f6de73>소프:</color> 앗싸! 케이크 먹자!
