나레이션,"""현재 시각은 오전 7시입니다. 안녕히 주무셨습니까, 주인님. 오늘도 즐거운 하루 보내시길 바랍니다."""
나레이션,"(잔잔한 아침 알람소리와 함께, 센타우레이시의 인사가 귓가에 들렸다. 내가 눈을 뜨자 그녀의 모습은 곁에 없었다.)"
나레이션,"(그래, 맞아. 주케로에서 행사 준비로 인력이 부족해서, 센타우레이시가 그쪽을 도우러 가서 엘모호에 없었지.)"
나레이션,(나는 약간 허전한 마음으로 몸을 일으켰다.)
나레이션,"""또 한 시간 업무를 진행하셨군요. 수고하셨습니다, 주인님. 서류는 잠시 내려두시고 점심 식사를 편히 즐겨주세요."""
나레이션,"(화면 한쪽에 휴식 권장 알림이 조용히 올라왔다. 일정 시간이 지나면 항상 이렇게, 센타우레이시가 내게 휴식을 재촉했다.)"
나레이션,"(기지개를 켜던 찰나, 지휘실 문이 열렸다. 오늘 점심을 들고 들어온 건, 센타우레이시는 당연히 아니고 사브리나였다.)"
사브리나,"짜잔~! 점심 식사 대령이오! 지휘관, 오늘 메뉴가 뭔지 맞혀볼래?"
지휘관,음... 이 냄새는... 토마토 미트 소스 파스타... 맞지?
사브리나,"헤헤, 정답!"
사브리나,"원래는 해산물 파스타를 만들 생각이었는데, 센타우레이시가 알려줘서 토마토 미트 소스로 바꿨어. 지휘관이 요즘 먹는 비타민 C 보충제랑 안 맞으면 안 되잖아."
사브리나,어서 먹어봐!
지휘관,센타우레이시가 귀띔해서라...
나레이션,(카페 주케로의 로고가 찍힌 작은 소포 하나가 내 손에 놓여 있었다. 박스 위에 붙어 있는 메모지엔 단정한 글씨로 “대화가 순조롭게 이루어지길 바랍니다”라고 적혀 있었다.)
나레이션,"(가게 행사 굿즈인가? 그런데 ""대화가 순조롭기를""이라는 말은... 대체 무슨 뜻이지?)"
나레이션,"(호기심에 포장을 막 뜯으려던 찰나, 부리나케 달려오는 발소리가 들렸다.)"
마키아토,"저기, 캐러멜이 다 떨어졌잖아! 이제 이런 것도 보충 못 할 정도로 가난해진 거야?"
마키아토,이럼 내가 캐러멜 마끼아또를 어떻게 만들어 주라는... 어라?
나레이션,(마키아토는 찌푸린 얼굴로 내 손에 놓인 상자에서 캐러멜 시럽 몇 봉지를 꺼냈다.)
마키아토,"흥, 사 왔으면 진작 말을 하지..."
마키아토,"바, 방금 들은 말은 그냥 잊어버려!"
나레이션,"(그러고는 마키아토는 다시 급히 자리를 떠났고, 눈앞의 소포에 붙은 메모 너머로 센타우레이시의 미소가 어른거리는 것처럼 보였다.)"
나레이션,(오늘은 또 어떤 서프라이즈가 기다리고 있을까?)
나레이션,"(하지만 오늘 일과를 전부 마치고 침대에 앉을 때까지도 더는 특별한 일이 없었다. 살짝 아쉬운 마음에 한숨을 내쉬며 잠자리에 들려던 순간, 단말기에서 벨소리가 울렸다.)"
나레이션,"(응, 역시 실망시키지 않는구나.)"
센타우레이시,"좋은 밤입니다, 주인님."
센타우레이시,이제 업무를 마치고 취침 준비 중이시면 좋겠군요.
지휘관,그래.
지휘관,내가 네 소식 기다리는 걸 어떻게 알았어?
센타우레이시,주인님... 저를 기다리셨나요?
