나레이션,"(헬리콥터가 다시 엘모호에서 이륙했고, 나는 새로운 통신을 기다리면서 수복실을 살피기로 했다.)"
나레이션,"(엘모호의 상태와 주변 상황 모니터링은 댄들라이에게 맡긴 후, 나와 데레는 지휘실을 나왔다.)"
나레이션,"(수복실로 들어서니, 모두가 지켜보는 가운데 메이링이 그로자의 소체 점검을 거의 끝마친 참이었다.)"
캐롤릭,"아, 지휘관. 왔어?"
지휘관,"응, 다들 좀 어때?"
캐롤릭,"메이링은 문제없다곤 하는데, 아까 작전 중에 대장이——"
그로자,크흠...
나레이션,(캐롤릭이 눈치 있게 입을 다물곤 네메시스와 베프리의 등을 밖으로 떠밀었다.)
캐롤릭,"어, 그럼... 우린 다른 데 점검하러 갈 테니까 천천히들 얘기해."
나레이션,"(세 명이 방을 나서자, 그로자는 정비대에서 몸을 일으켜 앉았다.)"
지휘관,정말 괜찮아?
그로자,"응, 덕분에 살았어."
지휘관,정말 아슬아슬했지.
지휘관,"메이링, 우리 대장님 상태 어때?"
메이링,"처음 봤을 땐 진짜 깜짝 놀랐는데요, 검사해 보니까 다행히 관통상은 많이 없어요."
메이링,"파편에 맞은 게 대부분이라, 팔다리에 손상이 좀 있긴 해도 부품만 교체하면 금방 고칠 수 있어요."
지휘관,그럼 됐고.
나레이션,(그로자가 무사하다니 한시름 놓여 절로 한숨이 나왔다.)
나레이션,"(그리고 나는 옆으로 비켜서서, 데레에게 그로자와 메이링을 소개했다.)"
지휘관,"이쪽은 메이링, 우리 수석 기술자야."
지휘관,그로자는 엘모호 인형소대의 대장님이시고.
나레이션,"(데레가 고개를 끄덕여 인사하니, 메이링도 다소 어색하게 고개를 끄덕이며 인사했다.)"
지휘관,"이 녀석은 데레인데, 대충 404 소대의..."
데레,기술 지원 담당인 셈이지. 앞으로 너희들 작전을 최대한 서포트할 테니 잘 부탁해.
그로자,"...응, 고마워."
나레이션,(데레에게 고개를 끄덕이는 그로자의 태도가... 어딘가 조금 이상하게 느껴졌다.)
나레이션,"(하지만 이를 생각할 틈도 없이, 데레가 갑자기 눈빛을 번쩍이더니 그로자의 뒤편으로 달려갔다.)"
나레이션,"(다소 의심스런 눈초리로 고개를 기울여 그로자 너머로 살펴보니, 그는 어린애처럼 폴짝폴짝 뛰면서 섹스턴스를 살펴보고 있었다.)"
나레이션,"(섹스턴스의 소체는 심각하게 파손되어서 피부가 성한 곳이 하나도 없고, 사지도 이상한 방향으로 꺾인 상태였다.)"
데레,"맙소사, 3세대 인형까지 있어?!"
지휘관,"와, 그게 딱 보면 보여?"
데레,"그걸 말이라고 해!? 올로그 재단 주도로 개발한 최신 기술인데 어떻게 모르겠냐고! 걔네 핵심 협력 파트너들도, 이거 관련 자료 열람하는 데만 반년은 줄 서서 기다려야 한단 말이야!"
데레,"이야아~ 이 사람 이거, 몇 년 못 봤다고 실력이랑 자금력이 완전 미쳐 날뛰는데?"
