강우,아아~ 짜증나!!
지휘관,왜 그래?
강우,엘모호를 주제로한 곡을 하기로 했는데~~
강우,"그렇다면 즉흥적으로 해야지, 마음 가는 대로!"
강우,그게 바로 엘모호잖아!
강우,"근데 조휘가 ""틀이 갖춰지지 않으면 즉흥은 공연을 망친다고"" 라면서 반대 하잖아!"
강우,공연에선 그것도 하나의 묘미 아니냐고!
강우,혹시 몰라? 지휘관님도 좋아할지?
지휘관,엘모호를 그렇게 생각했단 말이야?
강우,응? 지휘관님은... 그렇게 생각 안 해?
강우,지휘관님은 내가 이상한 소리 해도 잘 받아주고~| 어떤 일이 생겨도 엘모호는 잘 헤쳐 나가잖아~
강우,으음... 혼돈 속의 질서? 맞지?
지휘관,"혼돈이 아니라 ""질서""가 중요한 거지?"
강우,응? 그렇지...
지휘관,들어보니 조휘도 완전히 반대하는 것도 아닌 것 같은데.
강우,"그, 그래? 난 또... 조휘가 내 멋대로 한다고 생각하는 줄..."
강우,아무튼~ 지휘관님이 언니들한테 잘 말해주면 안돼? 나도 잘 적어 놓을게.
지휘관,한번 해 볼게. | 너도 이젠 엘모호에서의 생활에 잘 적응한 것 같네.
강우,응? 그렇지...
강우,환경이 바뀌면 적응하는 시간이 필요하니까...
강우,음~ 그리폰이 개편되는 동안 어떻게 적응했더라...
강우,"그 당시의 마인드맵 기록을 찾아볼게... |찾았다! 가장 먼저 페이가~ 방해하지 마, 지휘관님!"
지휘관,"그래, 알았어."
