메이링,지휘관님! 도둑 인형을 제압한 사진을 그로자 대장이 B.R.I.E.F에 제출했어요.|의뢰인이 확인한 뒤 보수를 지급할 거예요!
지휘관,"그래, 알겠어."
지휘관,"보수. 정말 아름다운 단어야.|메이링, 폴루드니차에게 연락해서 최신 화물 목록을 달라고 해."
??,너... 이거 놔...! 너 나중에 후회하게 될 거야!
메이링,"어, 어라?!"
나레이션,"(그로자가 인형 하나를 바닥에 던졌다. 힐끗 보니 한쪽 다리가 부자연스러운 각도로 꺾여 있는 것이, 소체가 파손된 것 같았다.)"
??,이거 놔! 뒤에서 기습하지 말고 정정당당하게 싸우자!
그로자,"네메시스, 무기 계속 들고 경계 태세 유지해."
지휘관,손실 상황은?
그로자,"부대 전체가 약 2% 정도 피해를 보았고, 총알은 3발을 사용했어."
지휘관,3발?
그로자,"지정된 위치로 목표를 유인하는 데 2발을 사용했고, 1발은 목표를 무력화하는 데 사용했어. 자세한 보고는 나중에 할게. 지휘관, 이 인형은 어떻게 할까?"
지휘관,일단 인형 아가씨가 뭐라고 말하는지 들어보자.
??,너희랑 할 말 없거든!
지휘관,"그렇구나... 참, 근처 암상인이 이런 모델의 인형에 관심이 많다고 하던데?"
??,뭐 하는 거야?!
메이링,어라? 머리에 달린 건...?
지휘관,토끼 귀? 특이한걸.
??,너랑 상관 없잖아!
지휘관,나랑은 상관없지. 그냥 근처 암상인이 더 비싸게 쳐줄 것 같아서.
??,뭐라고?! 웃기시네.
지휘관,"그로자, 전원을 꺼 버려. B.R.I.E.F.에서 정보를 보내면 다시 얘기하자."
그로자,알았어.
나레이션,(그로자가 경계 태세를 유지하며 인형의 전원을 끄기 위해 몸을 낮췄다. 상대는 그녀가 가까이 다가오자 그녀의 얼굴을 매섭게 노려보았다.)
??,잠깐! 멈춰!
??,나 네가 누군지 알아. 본 적 있다고.
그로자,날 봤다고?
??,"그래! 너랑 그 고양이 귀 달린 망할 녀석, 페리티아랑 같이 있었잖아!|그 여자 알지?!"
??,걔 어디 있어? 말 해!
그로자,......
??,너랑 그 자식이 같이 있는 거 똑똑히 봤다고!|너희 대체 무슨 관계야… 걔 어디 있어?!
지휘관,뭐...? 고양이 귀...? 페... 뭐라고 했어?
그로자,"내 마인드맵에는 그런 기록이 없는데, 혹시 지휘관은 기억 나?"
지휘관,그리폰에 그런 이름을 가진 인형은 없어. 혹시… 네가 그리폰을 떠난 후에 만난 거 아니야?
그로자,그럴지도.
나레이션,"(나는 잠시 고민을 하다가, 그로자 뒤로 가서 그녀의 어깨 너머로 바닥에 누워 있는 인형을 똑바로 바라봤다.)"
나레이션,"(인형은 날 잡아먹을 듯한 눈빛으로 바라보다, 다시 그로자를 노려보았다.)"
지휘관,"조금 전에... 페, 뭐더라? 아, 페리티아랑 같이 있는 걸 봤다고 했지?|그게 언제쯤이야?"
??,…………
??,…아마 8년 전쯤.
그로자,타임라인을 비교해 보니까… 난 그때 국가안전국에 있었어.
지휘관,그래.
지휘관,"그... 캐롤릭, 맞지?"
캐롤릭,흥.
지휘관,조금 전에 말했던 그... 페 어쩌고 하는 그 사람에 대해 조금 더 말해줄 수 있어?
캐롤릭,하! 내가 먼저 물었잖아!
지휘관,"조금 더 얘기해 주면, 그로자가 뭔가 기억해낼지도 몰라."
캐롤릭,이 사기꾼! 지금 날 속이려는 거지!
지휘관,"하핫, 경계심이 많은 게 꼭 좋은 일은 아닐걸?"
캐롤릭,흥.
지휘관,"어휴, 고집이 세네."
네메시스,"...갈라지는 대지, 밀려오는 파도…"
캐롤릭,뭣——! 마인드맵 기록을 보겠다고? 할 테면 해 봐! 너 같은 건 그냥 확 찢어버릴 거니까!
나레이션,"(캐롤릭이 격분하며 네메시스를 덮치려 했지만, 그 전에 그로자의 개머리판에 맞고 저지당했다.)"
나레이션,(나는 당황한 캐롤릭을 주시했다.)
캐롤릭,뭘 봐?!
지휘관,강제로 보는 것도 방법이겠는데 싶어서.
캐롤릭,"흥, 지금 나한테 너희가 원하는 정보가 있는 거지?|강제로 내 마인드맵을 읽으려고 하면, 확... 아무도 못 보게 마인드맵을 파괴해 버릴 거야!"
지휘관,그래.|그럼 우리 거래하는 게 어때?
캐롤릭,널 어떻게 믿고!
지휘관,"…쉿. 캐롤릭, 목소리 좀 낮춰."
캐롤릭,"내가 원하는 정보를 말해줄 때까지, 아무것도 얻을 생각 마!|그리고… 내 마인드맵 열어보는 건 꿈도 꾸지 말고!"
나레이션,(캐롤릭은 목소리를 낮추기는커녕 오히려 더 크게 소리쳤다.)
나레이션,(나는 조금 피곤해져서 손으로 얼굴을 가렸다.)
지휘관,"그, 네메시스. 여기서 저 인형이 도망치지 못하게 잘 감시해. 나머지는 나랑 같이 딴 데 가서 얘기하자."
캐롤릭,감히 날 가두겠다고?!
메이링,"윽, 휴…"
그로자,괜찮아?
메이링,"네, 전 괜찮아요!|...네메시스의 청각 모듈이 파손되지 않았으면 좋겠네요."
