나레이션,(2시간 후.)
댄들라이,"후아~암. 이거 참, 쓸데없이 길고 지루한 암호화 방식이네요."
댄들라이,"세상의 모든 암호가 이 따위로 미적 감각이 없다면, 과학 기술은 정말 발전의 여지가 없겠는걸요."
지휘관,"그래서, 알아냈어?"
나레이션,"(댄들라이가 말로 대답하는 대신 클라우드에서 지도를 불러와, 깜빡이는 붉은 점 하나를 확대했다.)"
클루카이,여기예요.
클루카이,"아까 우리가 포착한 수상한 파동도, 이 방향에서 온 거예요."
지휘관,......
나레이션,(404가 탐지한 좌표. 섹스턴스의 마인드맵에서 가로챈 신호. 그리고 멜라니가 감지한 파동.)
나레이션,"(전부 이 지점을 가리키는 것 같았다. 멜라니가 말한 ‘선생님’과 섹스턴스가 말한 ‘어머니’도, 이곳에 있을까?)"
나레이션,"(마치 망망대해에서 길을 잃었을 때 보이는 희미한 불빛처럼, 이 단서들은 아주 적절한 타이밍에 나타나 나를 그 방향으로 유혹했다.)"
나레이션,"(멜라니와 나의 추측이 사실이라면, 상대는 이미 엘모호의 위치를 파악했을 터.)"
나레이션,"(허나 우리도 상대에 관한 단서를 확보했다. 너무나도 시기적절해서 결코 우연일 리가 없지만, 함정이라 하기에는 왠지 위화감이 느껴졌다.)"
나레이션,(먼저 움직여야 할까?)
댄들라이,이제 어떡하실 건가요?
지휘관,...생각 좀 해보고.
나레이션,"(나는 천천히 자리에 앉아, 생각을 정리했다.)"
나레이션,"(이 정보가 믿을 만하든 아니든, 지금으로선 내가 쫓을 수 있는 유일한 방향이다.)"
나레이션,"(문제는, 엘모호의 현재 상태와 전력이 즉시 조사에 착수할 수 있는가다.)"
나레이션,"(행동을 개시하기 전에, 멜라니가 관련 단서를 더 기억해낼 수 있는지도 다시 한 번 확인해야――)"
나레이션,위잉—— 위잉——
나레이션,"(돌연 엘모호 전체에 요란한 경보음이 울려 퍼졌고, 곧이어 통신기로 그로자의 목소리가 들려왔다.)"
그로자,지휘관!
그로자,완전편제인 무장 부대를 포착! 엘모호를 노리는 것 같아!
그로자,"정찰로 확인했어, 4 ~ 6개 군 표준 소대 규모가 경량형 돌격차량으로 접근 중이야!"
그로자,"대전차 미사일에 기관총까지 있어! 지휘관, 지시해 줘!"
나레이션,"(그로자의 다급한 보고에 나도 황급히 레이더를 확인하니, 엄청난 규모의 붉은 열원 무리가 빠른 속도로 엘모호를 향해 다가오고 있었다.)"
지휘관,...뭐?
지휘관,"위치가 노출됐어도 그렇지, 뭐 이리 빨리 와?!"
지휘관,상대가 누군지 확인 가능해?
그로자,현상금 사냥꾼 무리 같아. 육안상 이전에 조우했던 부대들과 크게 다르지 않아.
지휘관,현상금 사냥꾼? 이런 데에?
지휘관,이 녀석들... 정보망이 언제 이렇게 빨라졌지?
댄들라이,지휘관의 이전 정보망은 이보다 훨씬 빨랐잖아요.
지휘관,쯧... 공중 비콘의 순회 정찰 의뢰를 늘려야겠네.
지휘관,"그로자. 네 위치가 가장 가까우니까, 우선 소대를 이끌고 놈들을 저지해. 계절풍과 주케로가 곧 지원하러 갈 거야."
그로자,라저!
지휘관,"404는 엘모호의 레이더 은폐 작업 준비. 저놈들은 우리의 대략적인 위치만 알고, 구체적인 좌표는 탐지 못했을 거야."
클루카이,알겠습니다.
지휘관,"메이링, 엔진 가동해. 움직이자."
메이링,알았어!
