안도리스,"조리대 위를 깨끗이 닦은 데다, 남은 컵이랑 조리 도구까지 전부 정리해 줬네..."
안도리스,"역시 지휘관이야, 언제나 일처리가 완벽해."
안도리스,도와줘서 고마워... 나 혼자서는 항상 모두에게 제대로 봉사할 수 있을까 걱정이어서.
지휘관,"별거 아냐. 안심해, 안도리스가 내린 커피는 다들 정말 좋아하니까."
안도리스,그래...? 그럼 지휘관은? 어떻게 생각해?
지휘관,"드링크 바에 이렇게나 자주 왔는데, 이제 와서 그런 걸 묻는 건 좀 뒷북 아닐까?"
안도리스,후훗... 지휘관이 좋아한다면 더할 나위 없이 기뻐.
안도리스,하지만 자주 온다는 건... 지휘관이 요즘 계속 야근하고 있다는 뜻 아냐?
안도리스,이 시기에 바쁜 건 어쩔 수 없지만…… 그래도 카페인에 너무 의존하시면 안 돼요!
지휘관,"으음... 말은 그렇지만, 보답으로 스페셜 블렌드를 한 잔 만들어 주겠다고 했던 거 기억하고 있거든?"
안도리스,"어머, 들키고 말았네."
안도리스,하지만 지휘관을 위해 커피를 내릴 수 있는 건 나에게도 영광이야.
안도리스,"지휘관의 스페셜 블렌드, 지금 바로 내올게."
