지휘관,"어때, 뭐 좀 알아냈어?"
나레이션,（초신성 폭발로 인한 이상 파동이 일어난 지 벌써 1주일이 지났다. 바닥에 흩어진 수정 조각을 일부 수집하긴 했으나 그 정체나 용도에 대해선 여전히 오리무중이었다.）
나레이션,"(하지만, 인형들은 무언가를 깨달은 듯이, 약속이나 한 듯 더 많은 더스트 결정을 모으기 위해 애쓰고 있었다.)"
토로로,"지휘관님이 묻는 건... 그 초신성에 관한 건가, 아니면 이 수정 조각들?"
지휘관,둘 다.
지휘관,"난 아무래도 천문학 쪽은 영 젬병이라, 너희는 뭐 좀 알아낸 거라도 있어?"
아스테리아,이 수정 조각들 안에서 강력한 에너지가 발견됐어. 근데...
지휘관,하지만?
나레이션,（불길한 예감이 스멀스멀 피어올랐다.）
아스테리아,우리가 아는 그 어떤 에너지와도 달라서 굳이 설명하자면...
나레이션,（마치 그녀의 입에서 '이 안에는 소원을 이루어 주는 에너지가 깃들어 있어' 같은 얼토당토않은 농담이라도 튀어나올 것만 같았다.）
아스테리아,이건 저번의 '소원별' 에너지와 굉장히 비슷해.
나레이션,（……）
지휘관,......
나레이션,（내 그럴 줄 알았다.）
나레이션,"（불길한 예감이 고스란히 현실이 되어버린 순간, 다음 전개가 어떨지 불 보듯 뻔했다.）"
지휘관,"됐어... 그럼 초신성은, 무슨 단서라도 찾았어?"
토로로,"그 초신성은 말이야, 보통의 초신성 폭발과 달리 자체 에너지 때문에 폭발한 건 아닌 것 같더라고."
지휘관,"단도직입적으로, 베프리도 알아들을 수 있게 설명해 줘."
토로로,응. 한마디로 엄청난 속도로 움직이던... 천체? 아무튼 그게 에너지를 뿜어내 이 항성에 불을 지폈고 그 결과 핵융합을 일으켜 초신성처럼 변해버린 거지...
나레이션,（토로로의 뇌리에 각인된 베프리의 이미지가 과연 어떤 것인지 아리송해지기 시작했다.）
지휘관,"좋아, 그러니까 네 말은—— 저번의 그 이상 파동이 사실 초신성 폭발이 아니라 우주를 마구잡이로 휩쓸고 다니던 어떤 '외계 물체' 때문이라는 거지?"
나레이션,（그 순간 거의 들릴락 말락 할 정도로 둔탁한 발소리가 멀리서부터 다가오는 듯했다.）
???,"쯧쯧쯧... 지휘관, 그렇게 말하면 섭섭하지."
나레이션,（뒤에서 들려온 익숙한 목소리에 나와 그곳에 있던 인형들이 일제히 고개를 돌렸고——）
???,나야말로 초신성 그 자체——
???,우하하하하하...!
나레이션,（천문학의 법칙은 개나 줘버린 채 자기 맘대로 붙인 저 '초신성'이란 이름은 차치하더라도.）
나레이션,（이 녀석은—— 웃음소리마저 너무나 귀에 익었다!）
지휘관,너... 너였어?
초성 전사 S,"너희들, 그 에너지가 담긴 별가루 수정 조각들을 당장 내놓으시지!"
나레이션,"（다짜고짜 약탈하겠다니, 이젠 연기할 생각조차 없는 모양이다!）"
지휘관,최소한 이유라도 대야 할 거 아냐?!
초성 전사 S,"그건 다음 단계에서 할 얘기고! 자, 내 공격이나 받아라——!"
