나레이션,(며칠 뒤...)
나레이션,(방 안에서 롯타와 바틸다가 수백 개의 영상 클립을 보며 침묵에 빠져 있다.)
롯타,…………
바틸다,으음...
바틸다,이것들은...
롯타,미안해... 마지막에 이렇게 될 줄은 몰랐어...
롯타,정말... 사용할 수 있는 게 몇 개 없네...
바틸다,분명 앞부분의 주인공은 수오미와 드셰브니였는데 뒤에 왜 바뀐 거야?
롯타,그게... 둘 다 일이 바빠서 뒤에는 다른 동료가 두 사람의 대역을 해야만 했어. 그리고 시나리오가 변경돼서 이상한 멀티캐스팅으로 바뀌고...
바틸다,"알았어, 알았어."
바틸다,"그건 그렇다 치고, 이 대사 좀 봐. 감정 기복이 전혀 없잖아. 지난 세기 로봇들이 말하는 것 같아."
롯타,음... 우리도 원래 인형이잖아...
바틸다,...그렇긴 하지.
바틸다,그리고 이 부분들은 왜 본편은 안 찍고 엔딩 화면만 찍은 거야?
바틸다,"잠깐, 이건 내가 연기한 티라노사우루스 아니야? 이렇게 흉한 장면도 다 찍은 거야?"
나레이션,(쥐구멍이라도 찾고 싶은 듯 롯타의 고개가 점점 숙여졌다.)
롯타,힝... 이론과 실전의 갭은 정말 크구나.
롯타,책에 나온 대로 찍었는데 왜 이렇게 된 거지...
나레이션,(바틸다가 남은 영상을 계속 훑어보며 헛웃음을 쳤다.)
바틸다,하하하하! 이건 시생물 시선의 영상 아냐? 이건 또 왜 있어?
롯타,"웃지 마, 바틸다. 약속한 영화 상영일까지 하루도 안 남아서 재촬영을 할 수도 없어... 어서 방법 좀 생각해 봐!"
바틸다,"서두르지 마, 아직... 14시간이나 남았잖아? 이 코믹 영상들을 다 보고 나면 아이디어가 생길지도 모르잖아?"
바틸다,"하하, 여기 장난 아니네. GIF로 잘라서 로잘린 앞에서 계속 틀어 줘야겠다!"
롯타,릴렉스... 릴렉스... 화내지 말자... 화내지 말자...
롯타,정말 그렇게 웃겨?
나레이션,(웃겨서 데굴데굴 구르는 바틸다를 보며 롯타가 애써 침착하게 말했다.)
나레이션,(그녀는 바틸다를 따라 영상 조각들을 몇 번이고 반복해서 보았다. 보다 보니 어느새 자신도 포복절도 하는 바틸다처럼 웃고 있었다.)
롯타,...블록버스터는 아니지만 괜찮은 것 같은데?
롯타,"바틸다... 바틸다, 어휴, 그만 좀 웃어..."
바틸다,"풉, 알았어, 그만 웃을게, 그런데 여기가 너무... 하하하, 뭐, 뭐라고 했어?"
롯타,본편에서는 다들 연기가 어색한데 돌발 상황이나 웃음이 터지는 장면들은...
롯타,다들 재밌게 볼 것 같아. 진짜 웃음은 감염력이 있잖아. 너도 이렇게 재밌게 보니까...
롯타,지루한 감독은 그만 고집하고 이 재밌는 장면들을 편집하는 게 좋을 것 같은데 어때?
바틸다,오? 괜찮은 생각인데! 난 맘에 들어!
바틸다,바로 하자! 네가 몇 부분을 고르면 뒤는 내가 맡을게!
롯타,네!
