나레이션,(매그니 시큐리티의 휴게실에서는 레드존에서 복귀한 대원들이 전투 후 정기 검진과 장비 정비를 받고 있었다.)
나레이션,"(거친 황야에서의 위험천만한 나날을 끝내고 안전한 곳으로 돌아왔지만, 랜틴은 위험이 결코 사라진 게 아니라고 느꼈다. 그저 다른 형태로 그녀의 주변을 맴돌고 있을 뿐이었다.)"
나레이션,"(뼛속까지 시린 한기와 재단의 이면 뒤에 숨겨진 음모는, 끊임없이 확장되는 검은 그림자처럼 소리 없이 모두를 집어삼키고 있었다.)"
렌틴,(매그니 시큐리티만으로는... 부족해.)
렌틴,(루련 사이의 암투에 끼어들어 더 많은 정보를 얻으려면 무대 중앙에 서야만 한다.)
렌틴,(회사 내부의 지지뿐만 아니라... 정치권의 '동맹'이 필요해.)
케니,"랜틴 부관님, 사상자 보고가 나왔습니다... 전사율은 낮지만, 붕괴 방사능에 노출된 영향 때문에 일부 대원들은 당분간 고강도 업무를 수행하기 힘들 것 같습니다."
렌틴,"그래, 피폭이 심한 인원들은 아예 두 달 정도 휴가를 보내줘. 나머지는 상태 봐가면서 검진이랑 휴식 일정 잡고. 서류 작업은 리사가 처리하게 해, 내가 직접 승인할 테니까."
케니,"그렇게 하면 보고서 수치가 좀 안 좋을 수도 있는데... 이번 임무는 매그니 시큐리티의 체면이 걸린 일이라, 사상자 수를 최대한 통제 가능한 범위 내로 맞춰야 해서요..."
렌틴,보고서 예쁘게 꾸미자고 숫자 조작할 필요 없어. 너무 빨리 치고 올라가면 오히려 누군가의 눈에 가시가 될 뿐이니까.
케니,아... 로니 같은 간부 놈들이 견제할까 봐 그러시는군요...
렌틴,그놈이 내 뒤를 꽤나 캐고 다니긴 하지. 하지만 그 정도 수준으론 내 꼬투리를 잡기엔 역부족일 거다.
렌틴,너도 휴가 가기 전에 실험체들 상태 한 번 더 확인해 줘. 특히 이글라를 잘 지켜보고. 상태가 좀 이상해.
케니,복귀하자마자 즉시 마인드맵을 소거했습니다. 다만 소거 작업이 너무 잦으면 어떤 부작용이 생길지 장담할 수 없어서요.
렌틴,이글라가 거부 반응을 보인 적이 있어?
케니,없소.
렌틴,그럼 걱정할 것 없어. 도구일 뿐이니까 감정 낭비하지 마.
렌틴,인형은 정말로 죽는 게 아니야. 기계 따위에 마음 쓰지 말고 다른 데나 신경 써.
렌틴,그 '높으신 분들' 눈에는 우리나 인형이나 그저 숫자에 불과하니까.
렌틴,"마인드맵 백업만 있으면 무한히 '부활'할 수 있는 인형에 비하면, 인간의 목숨은 너무나도 나약해."
케니,부관님은 다르시잖아요.
케니,부관님이 대원들 이름 하나하나 다 기억하고 계신 거 잘 압니다...
케니,그린존에서 이만큼 돈 모으면서 일할 수 있는 곳 찾기 힘들죠. 매그니 시큐리티 업무가 좀 빡세긴 해도... 전 지금으로도 충분합니다!
렌틴,벌써 만족한다고? 야심을 좀 가져봐!
케니,"하하하, 부관님 덕분에 그린존에 집도 장만하고 비상금도 좀 챙겼으니, 고향 친구들이 보면 출세했다고 할걸요."
케니,부관님은 분명 여기서 멈추지 않고 더 높은 곳으로 가실 겁니다.
렌틴,"훗, 더 위로 올라가려면 더 많은 무기가 필요해."
케니,이번에 무장 업그레이드한 덕을 톡톡히 봤죠. 부관님뿐만 아니라 저도 이거 돌려주기 싫어 죽겠어요.
케니,3세대 인형도 성능이 대단하더라고요. 더 많이 있으면 좋을 텐데...
렌틴,그건 재단 놈들이 내줘야 가능한 얘기지.
나레이션,"(랜틴은 관자놀이를 짚으며 침묵에 잠겼다. 인형에게 배신당한 이후, 그녀는 강력한 성능의 인형들을 결코 온전히 신뢰하지 않았다.)"
나레이션,(3세대 인형은 분명 강력하고 임무 수행에 큰 도움이 된다. 하지만 매그니 시큐리티에 3세대 인형이 배치된 경위는 아무리 생각해도 석연치 않은 구석이 있었다.)
나레이션,"(경계심을 늦출 순 없었지만, 그들이 실전에서 보여준 활약만큼은 인정할 수밖에 없었다.)"
나레이션,"(실험체들을 보았을 때 이글라가 보인 이상 반응을 떠올리자, 랜틴의 직감은 불길한 예감을 속삭였다.)"
나레이션,"(똑똑똑, 집무실 문이 울렸다.)"
나레이션,"(랜틴이 생각에 잠겨있던 찰나, 리사가 초청장 한 장을 들고 들어왔다.)"
리자,"랜틴 부관님, 요청하신 강연 초청장 준비됐습니다."
렌틴,수고했어.
리자,"이 과학자들의 강연은 주로 재단이나 군 정계, 혹은 투자자나 공익 단체를 대상으로 하더군요."
리자,그래서 수를 좀 썼죠... 부관님은 어느 공익 단체의 간부 신분으로 참석하시게 될 겁니다.
렌틴,...확실하게 만들어진 신분이야? 단체 관련 자료들 미리 챙겨와서 보고해.
리자,"걱정 마세요, 제 전공인데 문제없게 처리해 뒀습니다."
리자,부관님이 예전에 퇴역 군인들한테 개인적으로 기부하신 적 있잖아요?
리자,그때 이름을 빌렸던 단체 명의를 그대로 썼으니 보안이나 신뢰성 면에서도 완벽합니다.
리자,부관님이 그 단체 운영에 직접 관여하신 적은 없지만... 화이트존이랑 그린존에서는 평판이 꽤 좋더라고요.
리자,"혹시 페르시카 교수의 강연이 마음에 들어서 후원하고 싶으시면, 따로 면담 일정까지 잡아드릴까요?"
렌틴,"아니, 그 여자들 연구엔 관심 없어. 그저 정보를 최대한 긁어모아서 패러데우스나 재단 놈들한테 놀아나지 않으려는 것뿐이야."
렌틴,유적에 관한 자료는 닥치는 대로 다 모아와. 많을수록 좋아.
리자,유적 말씀이십니까?
렌틴,"그래, 이번에 레드존에서 발견된 신종 생물이 부점 세포와 연관이 있다는 게 확인됐어."
렌틴,"우리가 패러데우스 실험실을 털어서 얻은 정보랑 예전 임무 기록을 보면 식물, 생물, 그리고 방사능 면역체가 놈들 연구의 핵심이야."
케니,그리고 그것들과 얽혀 있을 가능성이 높은... 3세대 인형도 있고.
렌틴,"이 정보들을 토대로 깊이 파헤쳐 보면, 그들이 연구하는 건..."
케니,누구도 강대한 힘의 유혹을 뿌리칠 순 없지.
케니,유적 역시 일종의 에너지원일 거라고 봅니다만?
렌틴,미친놈들은 늘 자신들이 그 거대한 힘을 통제할 수 있다고 자만하다가 결국 파멸을 맞이하지.
렌틴,"루련 놈들, 분명 무언가 알고 있어."
렌틴,"퇴역 군인들, 당시 사건의 생존자들, 그리고... 리비우 폭발 사건에 관한 모든 정보를 긁어모아."
렌틴,"루련이 리비우 사건 이후에 어떤 기업들을 조사했는지, 그 기업들이 뭘 연구했는지 알아내는 건 일도 아니야. 그중에서 우리 매그니 시큐리티랑 협력했던 곳들을 골라내서 더 깊이 조사해 봐."
리자,식물을 이용한 방사능 정화 연구 말인가요?
리자,"부관님, 전에도 관련 정보를 모으라고 하셨었죠. 방사능과 식물을 연구하는 기업이 하나 있었는데, 그때는 다들 대수롭지 않게 넘겼었거든요."
리자,근데 지금 보니 그곳이 부관님이 말씀하신 유적과 연관이 있는 것 같습니다. 조속히 정리해서 보고할게요.
렌틴,"코니, 채비해. 그 '페르시카' 교수라는 여자가 뭐라고 지껄이는지 직접 들어봐야겠어."
케니,넵! 알겠습니다. 그럼 부관님 휴가 일정은...
렌틴,난 괜찮아.
렌틴,"눈빛 왜 그래? 걱정 마, 나도 목숨 아까운 줄 아니까. 너희 일은 끝났어도 난 아직 할 일이 산더미야."
렌틴,이 일만 마무리되면 제대로 장기 휴가라도 다녀오지.
케니,그럼 축하 파티는 강연 끝나고 바로 하는 걸로 잡을까요?
렌틴,...마음대로 해.
나레이션,"(코니와 리사가 나간 뒤, 랜틴은 짜증을 억누르며 부하들이 올린 서류들을 정리하고 크라소에게 올릴 결과 보고서를 작성했다.)"
나레이션,(레드존에서 마주친 그 실루엣을 떠올릴 때마다 불쾌한 기분이 가슴을 짓눌렀다.)
렌틴,(제기랄... 마치 그 사람에게 빚이라도 진 것 같잖아... 라이브니스 구출은 분명 그자와 아무 상관도 없는 일이었을 거야.)
