토로로,"지휘관, 제가 한 문구를 봤는데..."
토로로,"헤어질 때의 슬픔이 클 수록, 다시 만났을 때의 그리움이 커진다."
토로로,최근 그리즐리와 자주 연락했는데요.
토로로,"그녀들의 목소리를 들을 때마다, 그 문장의 의미가 와닿더라구요..."
지휘관,지금도 걱정 돼?
토로로,"아니요, 정반대예요."
토로로,"그녀들을 보호하기 위해 거짓말을 하고, 약속대로 그린존에 가지 않았어요."
토로로,"그녀들도 잘 지내고 있는 것 같고, 이제는 제가 돌볼 필요도 없어졌어요..."
토로로,저 혼자 북 치고 장구 치고...
토로로,하지만 그럼에도 불구하고...
토로로,인형이 그린존에 가면 폐기되기 십상이죠.
토로로,그리폰이 없었다면 위기 상황에서 그녀들을 어떻게 구했겠어요?
토로로,당시 저에게는 그리폰에 남아 그녀들을 지원하는 것이 최선이었어요.
토로로,"그래도 요즘 지휘관에게 많은 것을 배우면서,"
토로로,더 좋은 방법은 없었을까? 하고 생각해요.
토로로,지휘관의 사고방식으로 그 당시의 상황을 분석해 보려고 해요. |...하지만 포인트를 잘못 짚었는지 같은 결론만 나오더라구요.
토로로,"지휘관, 다시 한번 도와주시겠어요?"
토로로,그게... 매번 지휘관만 찾게 되네요...
지휘관,"괜찮아, 도움이 돼서 다행이야."
