앨바,"지휘관, 두 번째 수업은 더 재미있었다... 이제 실제로 요리를 만들기 시작했다."
지휘관,"그래, 어떤 요리를 만들었는지 알려줄래?"
앨바,볶음밥이었다.
앨바,스프링필드는 이게 중식의 기본 중의 기본이라고 했다. 추화도 곁에서 아주 즐겁게 만들었다.
지휘관,요리는 순조로웠니?
앨바,처음에는... 그렇지 않았다.
앨바,"기름 온도가 몇 도인지, 볶는 시간은 얼마나 해야 하는지에 집착하다보니... 허둥지둥했었으니까..."
앨바,하지만 그런 모습을 본 스프링필드가 내게 요리는 느낌과 경험이 더 중요하다고 했다.
지휘관,확실히 그럴 지도 모르겠네.
앨바,응... 그래서 집착을 버리고 눈으로 보고 코로 향기를 맡았다.
앨바,달걀이 지글지글 팬에서 천천히 익는 소리는... 아주 흥분됐다.
앨바,이유를 딱 정리할 수는 없겠지만... 보기만 해도 기분이 좋아졌다.
지휘관,"그럼, 완성한 요리는 어땠어?"
앨바,겉모습은... 그럭저럭 괜찮아보였다.
앨바,하지만 맛은... 스프링필드는 '발전의 여지가 있다'라고 했다...
지휘관,꽤 완곡한 평가네...
앨바,나도 먹어보니... 간은 확실히 더 연습해야 할 것 같았다.
앨바,"그래도 다들 모여서 나눠 먹으니, 맛은 조금 떨어지긴 했지만 즐거웠다."
앨바,임무를 성공적으로 마쳤을 때와는 다른 만족감이 느껴졌다.
지휘관,어떤 점이 달랐어?
앨바,"정확하게 말하긴 어렵지만... 아마 내가 모두에게 웃음을 가져다줬다는 걸 볼 수 있어서가 아닐까? 내가 리벨리온의 대장이 아니고, 리벨리온의 모두와 함께 있던 때처럼."
앨바,나는 이렇게 평범하면서도 모두를 만족시키는 삶이 좋다.
앨바,"아직 내 요리 실력은 많이 부족하지만, 스프링필드가 왜 그렇게 모두를 위해 요리하는 것을 좋아하는지 이해할 수 있었다."
지휘관,"흐음, 그래? 그 이유가 뭐라고 생각해?"
앨바,자신이 들인 정성으로 누군가가 기뻐하는 걸 보면 아주 따뜻한 느낌이 들기 때문이겠지.
앨바,"비록 내 볶음밥은 분명 완벽하진 않았지만, 모두의 격려가 나를 계속 노력하게 만든다."
앨바,스프링필드는 요리에서 가장 중요한 조미료는 마음이라고 했다... 그 말의 뜻을 이제 제대로 알 것 같다.
지휘관,앨바는 배우는 게 참 빠르네.
앨바,그렇게 말해줘서 고맙다. 다음 수업에서는 조금 더 어려운 요리를 도전해 보고 싶다.
