그로자,응. 구역 명칭을 '오락실'로 등록했어.
지휘관,좋아. 그럼 내부 상황을 살펴보자.
지휘관,"윽... 그로자, 이 산더미 같은 잡동사니들은 설마..."
그로자,유감이지만 맞아.
그로자,여긴 청소하기 전엔 정상적으로 쓸 수 없어.
지휘관,생각보다 훨씬 엉망이네.
지휘관,근데 안쪽엔 아직 작동하는 장비도 있는 것 같은데?
그로자,응. 메이링이 작동 가능한 설비랑 사용할 수 있는 가구를 정리해뒀어.
그로자,구역을 청소하면서 배치하면 될 거야.
지휘관,구역 청소에다 가구 문제까지 처리해야 하다니.
지휘관,이거 완전 체력전이잖아.
그로자,"후후, 지휘관이 기왕 하는 김에 밀어붙이자고 했잖아."
지휘관,응. 단기간에 모든 설비를 가동시키긴 힘들겠지만...
지휘관,일단 다 같이 활동할 수 있는 구역부터 청소하자.
그로자,그럼 방을 청소하고 나서 「오락실 걸상」을 건설해 줘.
그로자,다들 오락실에 와서 여러 활동도 하면서 쉴 수 있을 거야.
지휘관,그렇게 하자.
지휘관,"그로자, 내 옆에 좀 더 같이 있어줘야겠네."
그로자,기꺼이.
