나레이션,(특수 마스크를 쓴 병사들이 방금 교전이 벌어졌던 현장을 조사하고 있다.)
나레이션,"(크루거는 소파에 앉아 주위를 순찰하는 병사들을 보며, 넥타이를 느슨하게 풀고 한숨을 내쉬었다.)"
나레이션,"(그는 시선을 다른 쪽으로 돌렸다. 원래 지라드 그룹의 최고 지도자가 앉아 있던 자리에는, 가슴에서 피를 흘리는 시체 한 구만 남아 있었다.)"
나레이션,"(유탄이 올레크를 덮쳤을 때, 어느 쪽도 그의 생사에는 관심이 없었다.)"
나레이션,"(그는 죽기 직전 마지막 순간에, 그저 크루거의 손을 꽉 잡고 이미 말을 할 수 없게 된 입을 벌린 채, 필사적으로 발버둥 쳤다.)"
???,결국 자기가 어떻게 죽었는지도 이해하지 못했군.
크루거,하벨 씨.
나레이션,"(지팡이를 짚은 노인이 절뚝거리며 회의장으로 들어오자, 크루거는 즉시 자리에서 일어나 그를 맞이했다.)"
나레이션,"(하벨은 크루거에게 손을 흔들어 긴장을 풀라고 한 뒤, 그의 수행원에게 단말기를 자신에게 건네라고 손짓했다.)"
나레이션,"(크루거는 방금 전의 감정이 드러나지 않도록 애써 표정을 굳혔지만, 다행히 하벨은 그의 표정에 별로 신경 쓰지 않는 듯했다.)"
크루거,상황은 아직 통제 가능한 범위 내에 있습니다. 이곳까지 직접 오실 필요는 없었을 텐데요.
하벨,"그렇게 긴장하지 말게, 친구. 자네 일에 이래라저래라 하러 온 게 아니야."
하벨,"그저 상황에 변화가 좀 생겼네. 우리 오랜 친구가 또 엄청난 물건들을 좀 잃어버려서, 내가 여기 뒷수습을 하러 파견됐지."
크루거,물건을 잃어버렸다고요?
나레이션,"(하벨이 단말기를 크루거에게 건넸고, 크루거는 시작 부분만 보고도 미간을 찌푸렸다.)"
크루거,이건 많은 사람에게 영향을 미칠 겁니다. 지금 동서양의 신뢰가 다시 빙점으로 떨어지기 직전인데.
크루거,이 중요한 시점에...
하벨,"그러니 내가 뒷수습이라고 했지. 하지만 제때 손을 쓰면, 일이 아주 꼴사납게 되지는 않을 걸세."
크루거,"'훈작사'의 결정에 어떤 의심도 할 자격은 없지만, 제가 최근에 파악한 정보에 따르면 이전의 정책들은 대재벌 통제에 실질적인 도움이 되지 않았습니다. 아니면..."
하벨,"자네 추측은 입 밖에 내지 말게. 우리가 오늘 모든 걸 막아내면, 모든 것은 여전히 그의 계획대로 진행될 거야."
하벨,우리 지도자께서 좀 더 편안하게 지내시도록 하는 게 우리 일이잖나.
나레이션,"(크루거는 고개를 끄덕이고, 단말기를 돌려주었다.)"
하벨,"그 꼬마 녀석도 여기 왔다던데, 자네가 초대한 건가?"
나레이션,"(크루거의 안색이 어두워졌고, 잠시 후에야 그가 대답했다.)"
크루거,저희가 하는 일은 공평하지 않습니다.
하벨,알고 있어.
하벨,하지만 이 세상에 어디 공평한 곳이 있겠나?
크루거,......
하벨,그 지휘관에게 전하게. 끼어들지 말라고.
하벨,"그때 간신히 빠져나온 폭풍 속으로, 다시 제 발로 들어가 희생양이 될 필요는 없네."
하벨,자네 말이라면 설득력이 있을 걸세.
크루거,아마 그 말씀은 직접 하시는 게 더 설득력 있을 겁니다.
하벨,"미안하네, 미안해. 자네를 화나게 했군."
하벨,"하지만 확실히 자네 입장을 난처하게 만들었어. 음음, 자네 말이 맞네. 내가 말하지."
크루거,......
하벨,"내게 맡기게. 자네는 신경 끄고, 일에나 집중하게나."
하벨,"방금 직접 명령도 봤으니, 이제 우리도 일 시작하지."
나레이션,"(크루거는 어쩔 수 없이 고개를 끄덕이고, 하벨을 따라 밖으로 나갔다.)"
나레이션,"(떠나기 전에, 그는 손으로 쪽지를 써서 리바에게 건네주고, 그녀의 귓가에 몇 마디 당부했다.)"
나레이션,"(문을 나서기 직전, 그는 올레크의 시체를 한번 쳐다보고는 자신도 모르게 중얼거렸다.)"
크루거,자네는 마지막에 이런 꼴이 되지 않기를 바라네.
나레이션,"(말을 마친 그는, 뒤도 돌아보지 않고 방을 떠났다.)"
나레이션,"(르비우 국제 컨벤션 센터 백스테이지 구역은 불이 환하게 켜져 있었고, 공기 중에는 긴장과 기대의 기운이 감돌았다.)"
나레이션,"(스태프들은 바쁘게 오갔고, 이어셋에서는 지시하는 소리가 끊임없이 들려왔다.)"
나레이션,"(오르페르네 지라드는 전신 거울 앞에 홀로 서서, 거울 속의 눈부신 자신을 응시했다.)"
나레이션,"(그녀는 맞춤 제작한 짙은 남색 이브닝드레스를 입고, 금발의 긴 머리는 완벽하게 뒤로 올렸으며, 다이아몬드 귀걸이는 불빛 아래 차가운 빛을 발했다.)"
나레이션,"(그녀는 심호흡하며, 손가락을 꽉 깍지 꼈다.)"
오르페르네,"진정해, 오르페르네."
오르페르네,그냥 또 하나의 연설일 뿐이야. 넌 이미 수없이 해봤잖아.
오르페르네,...이번이 가장 중요하다 한들 뭐 어때? 달라질 건 없어...
나레이션,(그녀의 손가락이 연설 원고를 가볍게 스쳤다. 그 공식들은 종이 위에서 그녀가 세상에 공개하기를 조용히 기다리고 있었다.)
오르페르네,"...안 돼, 나 아직도... 너무 긴장돼... 망치지 마... 제발 망치지 마..."
나레이션,"(스태프가 가볍게 문을 두드리고, 고개를 들이밀었다.)"
직원,"지라드 씨, 5분 뒤에 시작합니다."
직원,사회자가 오프닝 멘트를 하고 있습니다.
나레이션,"(오르페르네는 순간 허리를 꼿꼿이 폈고, 얼굴에는 즉시 지라드 가문 상속녀 특유의 거만한 표정이 떠올랐다.)"
오르페르네,"음! 알았어! 가서 전해, 오르페르네 지라드는 언제든 전 세계를 뒤흔들 준비가 되어 있다고!"
나레이션,"(스태프는 가볍게 허리를 숙이고, 재빨리 물러났다.)"
나레이션,"(오르페르네는 서둘러 거울 앞으로 돌아가, 립스틱을 꺼내 꼼꼼히 발랐다.)"
나레이션,(그녀의 입술색이 바랜 것은 아니었다. 그저 이를 통해 긴장된 감정을 풀려는 것뿐이었다.)
나레이션,"(자신도 모르게, 그녀는 이틀 전 기자회견 전에 그녀의 긴장을 가라앉혀 주었던 그 사람을 떠올렸다.)"
오르페르네,그 기자... 그 가짜...
오르페르네,"그가 왔을까... 아니, 분명 안 왔을 거야."
오르페르네,이번엔 아무나 들어올 수 있는 곳이 아니니까...
나레이션,"(오르페르네가 엉뚱한 생각을 하는 동안, 사회자의 목소리가 이미 스피커를 통해 백스테이지로 들려왔다.)"
MC,"존경하는 내빈 여러분, 저명한 과학자 여러분, 그리고 언론인 여러분, 지라드 그룹의 '<color=#EA201A>낙원 계획</color>' 글로벌 첫 공개 정상회담에 오신 것을 환영합니다."
MC,"오늘 밤, 저희는 인류의 에너지 획득 방식을 완전히 바꿀 혁명적인 기술, 과학사의 중대한 돌파구를 함께 목격하게 될 것입니다——"
나레이션,(쾅——!!)
나레이션,"(밖에서 한차례 빗발치는 총성과 폭발음이 들려오며, 사회자의 오프닝 멘트를 중단시켰다.)"
나레이션,"(손님들은 서로를 쳐다보았고, 수군거리던 소리는 곧 공포에 찬 논의로 바뀌었다.)"
MC,"여러분, 진정하십시오. 아마 보안 훈련이거나——"
나레이션,"(멀리서 들려오던 총성이 점점 가까워졌고, 몇몇 군인들이 이미 행사장 옆문으로 돌입하기 시작했다.)"
나레이션,"(한 장교가 무대 위로 올라와, 억지로 사회자의 마이크를 빼앗았다.)"
나레이션,"(그의 목소리는 확성기를 통해 행사장 전체에 울려 퍼지며, 당황한 논의 소리를 압도했다.)"
장교,"정부 지시에 따라, 안전상의 이유로 이번 행사는 즉시 취소됩니다."
장교,"모든 내빈께서는 질서 있게 대피해 주시기 바랍니다. 이는 군의 명령이며, 협상의 여지가 없습니다."
나레이션,(행사장은 순식간에 혼란에 빠졌다.)
나레이션,"(각계 명사들은 서로를 쳐다보았고, 언론 기자들은 앞다투어 촬영했으며, 플래시가 여기저기서 터졌다.)"
나레이션,"(오르페르네는 스피커를 통해 이 모든 것을 듣고, 눈을 동그랗게 뜨며 자신이 들은 것을 믿을 수 없었다.)"
오르페르네,이... 이게 무슨 상황이야?! 누가 감히 지라드 가문의 행사를 멋대로 중단시켜?!
나레이션,"(그녀는 벌떡 일어나 뛰쳐나가려 했지만, 들어온 스태프에게 제지당했다.)"
직원,"지라드 씨, 밖의 상황이 좀 복잡해서, 잠시 백스테이지에 머무시는 것을 권장합니다."
오르페르네,말도 안 돼! 나는 오르페르네 지라드야! 아무도 내 연설을 막을 수 없어! 그들의 책임자를 만나게 해줘!
나레이션,"(스태프가 거의 오르페르네를 막지 못할 뻔했을 때, 이그라가 갑자기 문을 열고 들어왔다. 그 표정은 유난히 심각했다.)"
나레이션,"(그녀의 정장은 여전히 티끌 하나 없이 깔끔했지만, 눈빛의 냉정함은 드문 긴박감으로 바뀌어 있었다.)"
이그라,"아가씨, 무례를 용서하십시오. 하지만 저희는 떠나야 합니다."
나레이션,(오르페르네는 그녀를 향해 돌아섰다. 분노가 치밀어 올랐다.)
오르페르네,이그라! 봤어? 저 오만한 군인들! 감히 지라드 가문의 정상회담을 중단시키다니!
오르페르네,도저히 용서할 수 없어! 가서 따져야겠어!
나레이션,"(이그라는 재빨리 오르페르네 곁으로 다가가, 낮고 단호한 목소리로 말했다.)"
이그라,"외람된 말씀이지만, 아가씨, 지금은 따질 때가 아닙니다."
이그라,"이것은 명백히 <color=#EA201A>낙원 계획</color>을 겨냥한 기습입니다. 저희 경호 부대가 필사적으로 저항하고 있지만, 그들은 여전히 행사장 전체를 장악했습니다."
이그라,"저희는 <color=#EA201A>낙원 계획</color>이 계속 진행될 수 있도록 보장해야 하며, 더 중요한 것은, 당신의 안전을 보장하는 것입니다."
