나레이션,"(발전소 내부, 울리드는 조용히 방문을 열고 빠르게 진입하여, 손전등으로 한 바퀴 훑어 안전을 확인한 다음, 다른 대원들에게 진입하라고 손짓했다.)"
롯타,이 방... 좀 다르네요. 생긴 게... 실험실 같은? 구석에 있는 건 콘솔일까요?
울리드,"모두 조심해라. 뭔가 있으면 나나 리타라를 부르는 거다. 롯타, 콘솔을 체크해줘."
드셰브니,"수장 나리, 대현자! 저기 벽 위를 보게나."
울리드,응? 또인가?
나레이션,"(울리드는 벽으로 다가가서, 걸려 있는 액자를 떼어내 먼지를 닦았다. 낯선 인형 두 명의 사진이 보였다.)"
나레이션,(하지만 이미 방을 여러 곳 탐색하고 온 인형들은 모두 반응이 시큰둥했다.)
울리드,역시... 같은 사진이네.
리타라,「이 두 인형은 대체 누구지? 왜 방마다 이 사진이 있는 걸까...」——리타라
울리드,"왼쪽에 있는 이 인형... 느낌이 이상하군. 뭐랄까, 마인드맵이 없는 빈껍데기 같아..."
울리드,여긴 수수께끼가 너무 많다. 일일이 진지하게 받아들이면 마인드맵이 과열될 거야.
리타라,「꺼림칙한 게 한두 개가 아냐. 이런 오염지대 깊은 곳에 왜 발전소가 있는지부터 이상해.」——리타라
나레이션,(리타라는 불안한 듯 펜끝을 종이에 톡톡 두드렸다.)
드셰브니,"...혹시... 인근 정착지에 전력을 제공하는 용도는 아닌가? 물론, 이런 환경이니만큼 정착지로 가는 전선은 부패한 유골처럼 토막났을 수도 있겠다만..."
리타라,"「하지만 수오미가 정찰한 정보를 보면, 발전소의 송전 범위 안에 그만한 정착지나 거주 흔적은 없어. 지금 우리가 머무는 폐허가 가장 큰 곳이야.」——리타라"
리타라,"「그리고 건설 비용을 생각하면, 좀더 먼 곳에 전력을 공급할 목적이라 해도 여기에 발전소를 짓지는 않을 거야.」——리타라"
드셰브니,그... 그러한가. 내 말은 그냥 잊어다오...
울리드,신경쓰지 마라. 모든 가능성에는 검토해볼 가치가 있다. 음... 탐사 활동의 전초기지라거나 하는 건 어때?
리타라,「탐사 활동? 오염지대 정화공정 같은 거 말이야?」——리타라
울리드,"그래. 그 뭐냐... 비콘, 정화차, 장성열차, 이런 걸 여기저기서 벌이고 있지 않나? 여기도 비슷한 계획이 있었을지도 모르지."
리타라,「아무런 근거도 없긴 하지만... 어쨌든 합리적인 추측이야.」——리타라
울리드,"매정하긴... 그래도 만약 내 추측이 맞다면, 이 사진 속 인형들은 아마 운영과 유지보수를 맡은 녀석들이겠지. 이런 오염지대 깊은 곳에선 인형을 쓰는 게 훨씬 싸게 먹히니까."
리타라,"「응... 그러다 어떤 이유로, 예를 들어 사고로 주변의 붕괴방사선량이 급상승하는 바람에 시생물이 잔뜩 몰려와서 활동을 중단해야 했다거나...」——리타라"
리타라,「이 이야기대로라면... 그 이상한 냉각탑들이 바로 그 원인일지도!」——리타라
울리드,"봐라, 아귀가 딱딱 맞지 않나."
리타라,「아귀는 맞지만... 아까도 말했듯이 아무 근거도 없는 추측에 불과해. 너무 그럴싸하게 끼워맞춘 감도 있고...」——리타라
롯타,"울리드 씨, 리타라 씨! 이리 와보세요, 콘솔이 아직 켜져요."
울리드,아! 지금 가마.
나레이션,(울리드는 액자를 다시 벽에 걸고 손의 먼지를 털었다. 그리고 리타라와 함께 롯타가 살펴보고 있는 콘솔 쪽으로 걸어갔다.)
롯타,"보세요... 켜지긴 했는데, 안에 아무 내용도 없어요... 제가 켤 때 뭘 잘못 건드렸나 싶기도 하고..."
리타라,「데이터가 전혀 없는 건 확실히 이상한걸. 숨겨놓은 거 아닐까 싶어. 하지만 우리의 주 목표는 물자 수집이잖아. 정보는 굳이 그렇게까지...」——리타라
울리드,그럼 레벨 2 플랫폼으로 뚫어보자. 뭐 유용한 정보가 없나 보자고.
리타라,네?
울리드,"엄청 신경쓰는 것 같아서 말이지. 상황실의 레벨 2 플랫폼은 이미 한 번 뚫어봤다. 이번엔 인원도 더 많으니까 더 쉬울 거다.|롯타, 모두에게 접속 준비를 해줘."
롯타,네!
리타라,"「호기심 해결을 도와주는 건 정말 고마운데, 지금은 더 급한 일이 있잖아.」——리타라"
울리드,"뭘 그렇게 눈치를 보나? 그리고, 이곳의 정체를 알아내면 이후 방침을 정하는 데도 도움이 될 거다."
울리드,"음... 정 그렇게 미안하다면, 내가 다음에 똑같이 삼천포로 빠지려고 할 때 너도 어울려주면 된다. 어때?"
리타라,응!
