지휘관,왜 여기서 수영장을 보며 멍하니 있어?
클루카이,"멍하니 있었던 게 아니라, 예전에 여기서 당신과 물놀이하던 일을 생각하고 있었어요."
클루카이,어느덧 엘모호 곳곳이 당신과 함께 만든 추억으로 가득 찼네요.
지휘관,앞으로 더 많은 추억이 생길 거야.
클루카이,네. 나중에는... 여행도 갈 수 있겠죠?
지휘관,갑자기 여행 이야기는 왜? 어디 놀러 가고 싶어?
클루카이,"요 며칠 당신이 제게 뭔가 빚진 게 있다는 기분이 들었거든요. 방금 생각났는데, 신혼여행이었어요."
지휘관,확실히 고려해 봐야겠네. 어디 가고 싶은데?
클루카이,당신과 함께라면 어디든 상관없겠죠.
지휘관,"하하, 실현 가능성은 따지지 말고 그냥 미래를 상상해 봐."
클루카이,"그럼, 진짜 백사장과 선베드가 있는 바다로요."
클루카이,"오직 우리 둘만 가는 거예요. 당신 눈에, 제 모습만 담기도록."
클루카이,"저랑 수영도 하고 일광욕도 하면서, 제 몸에 선크림도 발라줘야 해요."
지휘관,당연하지. 그때가 되면 내가 사진도 많이 찍어줄게.
클루카이,기념으로 남길 커플 사진도 있어야 해요. 액자에 넣어서 제 숙소에 걸어둘 거거든요.
지휘관,"좋아, 다 네 뜻대로 할게."
클루카이,사진 찍을 땐 다시 이 드레스를 입을 거예요. 당신도 그에 어울리는 예복을 입어주세요.
클루카이,"이렇게 생각하니, 어쩌면 지금부터 당신을 위해 준비해야 할지도 모르겠네요."
지휘관,내 예복을 직접 만들겠다고?
클루카이,"네, 누구보다 당신의 사이즈를 잘 아는 건 저니까요."
클루카이,제가 직접 만들어야 당신에게 가장 잘 맞을 거예요. 기대하고 계세요.
지휘관,"그래, 클루카이의 작품을 기대하고 있을게."
클루카이,그럼 그렇게 약속한 거예요. 준비가 다 되면 함께 신혼여행을 떠나요.
