나레이션,"(리바의 엄호 덕분에, 레나는 목표 보관함에 무사히 접근한다.)"
레나,"여기야, 리바 언니!"
리바,"응, 주변 카메라도 10초 뒤면 권한이 되돌아갈 거야!"
레나,시간 충분해!
리바,"레나, 혹시나 뒤에……"
레나,"걱정 마, 리바 언니!|난 널 믿어!"
나레이션,(레나가 신속하게 비밀번호를 입력한다.)
레나,"4, 7, 7, 3…… 확인!"
나레이션,"(경쾌한 딸깍 소리와 함께 보관함 문이 열리고, 안쪽 금고에는 사르디스 골드가 수북이 쌓여 있다.)"
레나,"우와, 엄청 많아!"
나레이션,"(레나가 자세히 확인할 새도 없이, 권한을 되찾은 치안 기계들이 그녀를 중심으로 빠르게 포위망을 만든다.)"
나레이션,"(레나는 총을 들어 주변을 견제하다가, 적 수를 확인하자 솔직히 총을 내려놓고 두 손을 든다.)"
레나,......
나레이션,"(기계들은 포위망을 좁히고, 경전철역 치안 관리자 한 명이 재빠르게 이쪽으로 다가온다. 또 한 명은 그 자리에 남아 무전기로 기계들을 지휘해 탑승객을 막는다.)"
나레이션,"(레나는 CCTV를 힐끗 본 뒤, 관리자 쪽으로 시선을 돌린다.)"
나레이션,"(그러나 그녀의 시선은 그를 지나, 방금 경전철역을 떠나가는 차량 속 ‘미슈티’의 모습으로 향한다.)"
