나레이션,"(화이트존의 어느 구석, 정성스럽게 가꾼 정원. 하얀 제복 차림에 똑부러진 인상의 소녀가 조용히 정원으로 들어와, 한가로이 꽃가지를 다듬고 있던 댄들라이 뒤에 멈춰 섰다.)"
헤리,"댄들라이 님, 나흘 전 르비우에서 심각한 붕괴 방사선 파동이 감지되었습니다."
헤리,방사선량 보고서 분석 결과... 이번에 기록된 수치는 과거에 있었던 사건과 매우 유사합니다.
댄들라이,프랑크푸르트 사건?
헤리,"네. 기이하게도 방사선량이 순식간에 정점에 도달했다가, 바로 정상 수치로 돌아왔습니다."
헤리,"이 에너지 파동은 서로 다른 지역의 시설에서 동시에 기록된 것이라, 단일 지역의 장비 결함일 가능성은 없습니다."
댄들라이,"그래서 그 노인네들이, 너한테 진상 조사를 명령한 거야?"
헤리,네. 이번 사건에 관한 보고서 최종판은 아직 완성되지 않았습니다.
헤리,수치가 변동했던 원인과 일부 정보가 충돌하는 이유 등... 여전히 명확히 조사해야 할 부분이 많습니다.
헤리,하지만 제가 현재 열람할 수 있는 데이터는 극히 제한적입니다.
나레이션,"(댄들라이는 뒤돌아보지 않고 손에 든 원예용 가위에만 집중한 채로, 뻗어 나온 잔가지들은 끊임없이 잘라냈다.)"
헤리,"‘프랑크푸르트 사건’의 데이터베이스에 접근할 권한을, 승인해 주시기 바랍니다."
헤리,"르비우 사건에 대한 정보를 직접 정리하여, 이번 사건의 핵심 조사 과정에 전적으로 참여하겠습니다."
댄들라이,현실과 허구 사이의 경계는 대개 명확하지 않은 법이야.
댄들라이,진실을 은폐하려는 인간들의 수단은 아마 네 추측을 뛰어넘을지도 모르고.
나레이션,(댄들라이는 마지막으로 갈라진 가지를 하나 잘라내고 원예용 가위를 내려놓으며 천천히 몸을 돌려 상대방을 바라보았다.)
댄들라이,"가보렴, 헤리. 그 사람들이 너를 위해 ‘정성껏’ 준비한 진실이 무엇인지 확인해 봐."
댄들라이,하지만 꼭 기억하렴. 그들이 제시한 선택지만이 네 유일한 길은 아니야.
헤리,"가르침을 명심하겠습니다, 댄들라이 님."
나레이션,(헤리는 가볍게 예의를 갖춰 인사한 뒤 정원을 조용히 떠났다. 그녀가 몸을 돌리는 순간부터 방대한 데이터의 홍수는 이미 그녀의 코어로 밀려들고 있었다.)
나레이션,"(그녀는 제자리에 가만히 서 있었고, 방대한 정보가 그녀의 레벨 2 플랫폼에서 빠른 속도로 분해, 분류, 재구성되었다.)"
나레이션,"(헤리의 모습이 정원 끝에서 완전히 사라지자, 댄들라이는 그제야 다시 천천히 방금 다듬은 나뭇가지로 시선을 돌렸다.)"
나레이션,(그곳에는 날카로운 칼날을 우연히 피한 새하얀 작은 꽃 한 송이가 조용히 피어나고 있었다.)
나레이션,"(댄들라이는 우아하게 그 작은 꽃을 꺾었다. 가느다란 꽃줄기를 손끝으로 비틀며 눈앞에서 아무렇게나 돌려보는 모습은, 마치 조악한 예술품이라도 감상하는 듯했다.)"
댄들라이,후후...
나레이션,(작은 웃음소리가 정원 안으로 번져 나갔다.)
댄들라이,재미있네...
댄들라이,무지한 인간들은 언제나 ‘진상’을 파헤치려 하는구나. 그저 자기 내면의 불안을 잠재우기 위해서.
나레이션,"(댄들라이는 손가락을 펴 아무런 미련 없이 그 새하얀 꽃을 힘없이 떨어뜨리고는, 바닥을 구르게 했다.)"
댄들라이,설령 그 진상 자체엔 딱히 의미가 없어도 말이지.
