나레이션,"(투룰르에서 동쪽으로 20km 떨어진 산등성이 위. 밤이 짙게 내려앉았지만, 눈부신 붉은 머리카락만은 눈에 띄었다.)"
나레이션,(흉조 소대의 지휘관 렌틴은 멀리 떨어진 교전 지역에서 뿜어져 나오는 불길을 차갑게 응시하고 있었다. 그녀의 눈빛에서는 어떠한 감정도 읽을 수 없었다.)
렌틴,......
케니,"렌틴 부관, A팀과 C팀... 그리고 D팀의 사상자는 이미 35%를 넘은 상태야. 지금 퇴각을 요청하고 있어."
렌틴,"그 소대들, 신입들이 이끄는 곳들이지?"
케니,"응, 전부 로니 부관이 빈털터리 현상금 사냥꾼이랑 전직 P.M.C. 출신 중에서 선발해 조직한 신생팀들이야."
케니,로니 부관은 이 팀들에게 거는 기대가 아주 컸던 모양이던데.
렌틴,터무니없는 고리대금으로 억지로 끌어모은 오합지졸들을 말이야?
렌틴,...녀석들 요청은 무시해.
케니,렌틴 부관?
렌틴,왜? 저 녀석들 처지를 보니 우리 생각이라도 나?
케니,아니에요...
렌틴,"내가 말했지, 내 주변 사람이 혈기 때문에 목숨을 잃는 건 원치 않는다고. 케니, 특히 너 말이야."
렌틴,...우리 대원들한테 “흉조”의 이름으로 저들의 퇴각을 지원하라고 전해.
렌틴,"명심해, 반드시 “흉조”의 신분이어야 해."
케니,"......알겠어. 이쪽 전투 보고랑 A, C, D팀의 “전사” 위로금 신청은 내가 처리할게."
렌틴,절차가 끝나는 대로 우리 대원들도 퇴각 준비 시켜.
렌틴,"이번 전투는 이미 승패가 갈렸으니까, 상부에서도 곧 명령이 내려오겠지."
렌틴,마지막 임무를 수행하자. 현장 깨끗하게 정리해.
케니,라저!
나레이션,"(렌틴은 눈을 가늘게 뜨고 멀리 있는 전장을 바라보며, 조롱 섞인 웃음을 지었다.)"
렌틴,이번에는 재단의 계산이 빗나간 모양이네. 투룰르는 결국 그들의 손에 들어가지 않겠어.
렌틴,"우세리라는 그 장성열차 지휘관... 그런 현장 지휘 능력과 부대 전투력이라니, 역시 신소련 출신의 정예다워."
렌틴,"모코쉬의 바실은... 군사 능력은 평범하지만, 꽤나 까다로운 상대고."
렌틴,그리고 그 신비로운 암상인 폴루드니차는... 좀 더 깊게 조사해 볼 필요가 있겠어.
렌틴,"솔직히 말하자면, 난 여기서 너와 승부를 내고 싶었는데 말이지... 지휘관."
