추화,"고기도 다 굽고, 반찬도 완성됐고. 남은 건 소스를 준비하는 것뿐이네."
사브리나,"소스 하니까, 역시 토마토케첩을 왕창 준비해야 하지 않을까요?"
추화,아뇨? 둥베이 된장을 준비해야 하는 거 아니에요? 그게 고기구이랑 찰떡궁합이라고요!
사브리나,"아니에요, 추화의 말이라도 그건 인정 못 해요! 전 역시 케첩을 팍팍 뿌리는 걸 더 추천한다고요!"
사브리나,"그리고 내가 아는 지휘관의 입맛이라면, 분명 토마토케첩도 좋아할 거야. 그렇지, 지휘관?"
지휘관,"사브리나가 만든 이탈리아식 토마토소스는 확실히 맛있어, 나도 여러 번 먹어봤고."
추화,지휘관의 입맛을 파악하는 거라면 저도 지지 않아요.
추화,"다른 요리는 잘 몰라도, 고기구이라면 지휘관도 분명 제가 추천하는 조합을 더 좋아하실 거예요!"
사브리나,"어떻게 생각하세요, 지휘관님?"
지휘관,그건... 나도 딱 잘라 판단하기 어렵네.
추화,"복잡하게 생각할 것 없어요, 그냥 같은 고기에 소스를 찍어서 지휘관이 직접 맛보게 하면 되잖아요?"
추화,지금 바로 소스를 준비해 올게요. 3~5분 정도 걸릴 거예요!
사브리나,"일리가 있네, 그럼 나도 준비해 올게."
사브리나,"이탈리아식 토마토소스를 만드는 과정은 꽤 까다롭다고요. 지휘관, 이따가 꼭 음미하면서 드셔야 해요!"
사브리나,"이탈리아식 토마토소스를 만드는 과정은 꽤 까다롭다고요. 지휘관, 이따가 꼭 음미하면서 드셔야 해요!"
