레나,이상하네...... 도대체 어디로 간 거지?
리바,"레나, 뭘 찾고 있어?"
레나,"아! 아! 리바 언니, 드디어 왔구나. 나 좀 도와줘!"
클루카이,좀 진정해. 그렇게 허둥대는 모습은 소대의 전문적인 이미지에 타격을 준다고.
레나,"클루카이도 있었구나! 잘됐다, 셋이서 같이 찾으면 더 빠르겠지?"
지휘관,"그래서, 도대체 뭘 찾고 있는 거야?"
레나,지휘관~ 나 좀 안아주면서 진정시켜 주면 안 돼?
지휘관,"하하, 사실 아까 전부터 지켜보고 있었는데, 뭘 하고 있는 건지 도무지 모르겠더라고."
레나,보드게임 세트에 들어있는 소품을 찾고 있어. 오늘 정리하다가 없어진 걸 알았거든.
레나,"지휘관도 기억나지? 며칠 전에 같이 했던 보드게임에 들어있던 커다란 기차 모형 말이야. 으앙, 어디에 뒀는지 모르겠어......"
레나,"그렇게 큰 기차가, 그것도 그린존 크라우드 펀딩 한정판 기념품인데......"
리바,"책상 근처랑 바닥, 수납함은 다 찾아봤어?"
레나,어디에도 없어...... 책상이랑 바닥은 깨끗해서 한눈에 다 보인단 말이야.
클루카이,"어쩔 수 없네, 나도 같이 한 번 더 찾아줄게."
리바,나도 도울게.
지휘관,"잠깐, 너희가 말하는 그 기차, 본 기억이 있어."
지휘관,"잘못 놓인 장식품인 줄 알고, 책상을 정리하면서 전시장 안에 넣어뒀거든. 내가 가져올게."
레나,어?! 지휘관——
레나,"다, 다행이다! 지휘관 덕분에 기차를 잃어버리지 않았어!"
레나,이걸로 완벽하게 해결됐네! 헤헤♪
