나레이션,做咖啡的测试文字1
나레이션,做咖啡的测试文字2
나레이션,做咖啡的测试文字3
琼玖,指挥官？聊一会儿吧。我的休息时间还有十分钟。
지휘관,是我的错觉吗？最近你好像24小时都在工作……
琼玖,其实我有强制休息时间的，毕竟心智核心也需要清理缓存。
琼玖,反倒是您……据我所知，您的工作时长不比铁打的人形要短，还请劳逸结合。
지휘관,哈哈哈，我心里有数，谢谢关心。
지휘관,我记得，你这些年选择了留在重组后的格里芬？
琼玖,是的，重组初期，大家的处境不算太好。
琼玖,不过，能辅助赫丽安走到现在，我很庆幸当初的决定。
琼玖,辛苦了，现在的琼玖也确实成长了很多。
지휘관,我好像没怎么见过你穿西服，正式场合的礼服也是旗袍吗？
琼玖,我确实会偏爱带有经典元素的衣裙，这些款式都经过了百年以上的沉淀，让人安心。
지휘관,如果您觉得西服也适合我，我会考虑尝试的。
琼玖,看你自己的喜好吧，现在这样也很好。
지휘관,琼玖平时休息时一般会做什么？
琼玖,如果有整段的假期，我会选择做一些玉石雕刻手工吧。
지휘관,听起来需要一些技术支撑，是你自己摸索出来的吗？
琼玖,嗯，参考了一些资料后自学了雕刻的技法，效果……应该还算不错吧。
지휘관,最近霜降小队的大家还好吗？
琼玖,嗯……？指挥官突然这么问，是奇塔或者琳德给您添什么麻烦了吗？
지휘관,不是的，我只是随便问问。
琼玖,那就好，身为队长，我会为她们的行为负责的，您可以随时找我。
지휘관,委托方忽然变更了预定的执行时间，之前的预备工作又要重做一遍了……
琼玖,现在的你很讨厌变化吗？以前的你似乎是比较期待变数的类型。
지휘관,嗯……我对“变数”的态度取决于是否有利于格里芬的发展。
琼玖,我可以为了更好的未来改变为讨厌变数的样子，也可以为了更好的未来变回原样。
