대연,<color=#f6de73>대연：</color>지휘관님……. 《양축》이라는 곡이에요. 마음에 드시나요?
지휘관,<color=#f6de73>지휘관：</color>대연이 연주하는 곡이라면 뭐든 좋아.
대연,"<color=#f6de73>대연：</color>참 치사한 답변이네요……. 제 기예가 부족한 탓일까요, 아니면 그냥 모르는 척하시는 걸까요?"
대연,"<color=#f6de73>대연：</color>답할 마음이 없으시군요. 그럼 소녀, 지휘관님께 합주를 청하옵니다."
대연,<color=#f6de73>대연：</color>후훗.
지휘관,<color=#f6de73>지휘관：</color>나 고쟁 켤 줄 모르는데…….
대연,"<color=#f6de73>대연：</color>괜찮아요, 제가 가르쳐드릴게요."
지휘관,<color=#f6de73>지휘관：</color>읏…….
대연,<color=#f6de73>대연：</color>지휘관님!?
대연,<color=#f6de73>대연：</color>죄송해요…….
대연,"<color=#f6de73>대연：</color>지휘관님, 손가락이……."
지휘관,<color=#f6de73>지휘관：</color>고쟁 연주엔 전혀 안 어울리는 손이지?
대연,"<color=#f6de73>대연：</color>……답을 주지 않으려 하신 이유가, 이것이었나요?"
지휘관,<color=#f6de73>지휘관：</color>그게…….
대연,<color=#f6de73>대연：</color>말씀해주세요.
지휘관,<color=#f6de73>지휘관：</color>네가 이렇게 적극적으로 나올 줄은 몰랐는데…….
대연,"<color=#f6de73>대연：</color>항상 타인만 배려하시고, 정작 스스로에겐 너무 소홀하시잖아요."
대연,"<color=#f6de73>대연：</color>그래서, 이렇게 직접 지휘관님 마음에 다가갈 수밖에요."
대연,"<color=#f6de73>대연：</color>고쟁 연주엔 안 어울릴지 몰라도, 제겐 세상에서 가장 소중한 손이에요."
대연,"<color=#f6de73>대연：</color>이렇게, 닿아 있는 것만으로도, 마인드맵이 더할 나위 없이 편안해져요."
대연,"<color=#f6de73>대연：</color>이 손이 언젠가 짊어진 짐을 내려놓고, 새로운 삶을 향해 나아갈 수 있기를."
대연,"<color=#f6de73>대연：</color>그날이 올 때까지, 제 요리와, 이 고쟁……, 그리고 저의 존재로, 지휘관님께 잠깐이나마 위로가 될 수 있다면……."
지휘관,<color=#f6de73>지휘관：</color>대연아…….
대연,"<color=#f6de73>대연：</color>죄송합니다, 너무 주제넘는 소릴……."
대연,<color=#f6de73>대연：</color>지휘관님?
지휘관,<color=#f6de73>지휘관：</color>이게 내 대답이야.
대연,"<color=#f6de73>대연：</color>정말……, 감사합니다."
대연,<color=#f6de73>대연：</color>이야기와 잔 나누며 님과 늙어가리다. 거문고와 비파 함께하니 어찌 아니 평안하리.
대연,"<color=#f6de73>대연：</color>이 곡을 거울 삼아, 영원토록, 결코 헤어지지 말아요."
