스프링필드,지휘관님이 곁에 계시면... 가장 완벽한 케이크를 맛 보여 드릴 수 있어요.
스프링필드,지휘관님은 어떤 맛의 케이크 필링을 좋아하시나요?
지휘관,단맛.
스프링필드,취향 입력해둘게요.
스프링필드,케이크의 크기를 아직 못 정했는데 조언을 부탁드려도 될까요?
지휘관,크기가 다 비슷해 보이는데.
스프링필드,같은 레시피라도 만드는 사람에 따라 다른 결과가 나와요.
스프링필드,"온도 조절, 원재료의 무게, 방치 시간... 각 단계마다 사소한 조정으로 인해 큰 변화를 가져올 수 있죠."
지휘관,케이크의 사이즈도 가장 완벽한 비율로 해야 해?
스프링필드,"네, 정말 맛있는 요리에는 정성이 들어가야 해요."
스프링필드,각 단계를 조정하는 모든 과정에 제 마음이 응축되어 있어요.
스프링필드,"드셔보세요, 지휘관님."
나레이션,(스프링필드가 작은 케이크를 내 입가로 가져와 직접 먹여주었다.)
스프링필드,제 생각엔... 사이즈를 조금 줄이는 게 좋을 것 같네요.
스프링필드,"지휘관님, 입에 크림이 묻었어요... 제가 닦아드릴게요."
스프링필드,맛은 어떠십니까?
지휘관,굉장히 맛있어.
스프링필드,그럼 파티 케이크는 지휘관님의 입맛에 맞게 만들게요~
지휘관,짠맛.
