지휘관,침대가 문보다 커서 안 들어가네.
류시,"지휘관님, 침대 기둥이랑 깔판을 분해해서 옮겨볼까요?"
지휘관,"그러자, 다른 방법이 없어 보인다."
지휘관,그럼 류시가 왼쪽 기둥을 잡아. 내가 연결 부위 나사를 풀게.
류시,"네! 잠깐만요... 앗, 지휘관님, 조심하세요!"
나레이션,"(실수로 뭔가 건드리는 바람에, 깔판이 침대 밖으로 튀어나가면서 나와 류시는 그대로 매트리스 아래 숨은 공간으로 떨어졌다.)"
지휘관,이게 대체 무슨 상황이지?
류시,"미리 말씀드리는 걸 깜빡했네요. 이 침대는 좀 특이한 게, 이중 구조로 되어 있거든요..."
지휘관,그러니까 지금 우리가 매트리스 아래에 갇혔다는 뜻이야?
류시,정확해요.
류시,"죄송해요, 지휘관님... 저기, 조금만 움직여 주시면 안 될까요? 힘이 전혀 안 들어가서요..."
지휘관,"으음, 이렇게 하면 되나?"
류시,감사합니다... 와앗!
나레이션,"(나는 류시가 움직일 공간을 만들어주려 했지만, 푹신하고 육중한 매트리스가 푹 꺼지는 바람에 류시가 다시 내 품 안으로 쓰러졌다.)"
류시,"...죄, 죄송해요, 지휘관님! 일부러 그런 게 아니에요!"
지휘관,"괜찮아. 아무래도 혼자서는 안 되겠네. 내 손 잡아봐, 같이 일어나 보자."
류시,"지휘관님, 손이 정말 따뜻하시네요..."
류시,"가까이서 보니까, 어깨에 깃털이 많이 묻었어요..."
류시,일단 이것부터 떼 드릴게요.
나레이션,(류시는 내 어깨에 붙어 있던 깃털을 다정한 손길로 하나하나 떼어냈다.)
지휘관,다 됐어?
류시,네... 다 됐어요!
지휘관,어째 아까보다 힘을 더 못쓰는 것 같은데?
류시,"그, 그게... 지휘관님과 이렇게 가까이 있다 보니, 뭔가 어색해서요..."
지휘관,이런 거리감은 싫어?
류시,싫은 건 아니고요... 그냥 적응할 시간이 좀 필요해요...
지휘관,"그 말은, 계속 이렇게 있고 싶다는 뜻일까?"
류시,"조, 조금만 더 이러고 있는 것도 나쁘지는 않겠네요..."
